"id","college_board_id","school_name","course_record_id","course_title","transcript_abbreviation","course_number","course_length","subject_area","discipline","uc_honors","cte_industry_sector","cte_pathway","school_code"
"634","052853","Madison High School","WANTCZ","Dance/F.A. 1,2","DANCE/F.A. 1,2 (P)","1481","Full Year","F","Dance","None","","","346"
"635","052853","Madison High School","WANTCZ","Dance/F.A. 1,2","DANCE/F.A. 1,2 (P)","1482","Full Year","F","Dance","None","","","346"
"636","052853","Madison High School","MWTC7R","Introduction to Music and Composition 1,2","Intro Music and Comp 1 (P),Intro Music and Comp 2 (P)","0151","Full Year","F","Music","None","","","346"
"637","052853","Madison High School","MWTC7R","Introduction to Music and Composition 1,2","Intro Music and Comp 1 (P),Intro Music and Comp 2 (P)","0152","Full Year","F","Music","None","","","346"
"638","052857","Mark Twain High School","BGY76C9","Art History 1,2","ART HIST 1,2 (P)","0291","Full Year","F","Visual Arts","None","","","362"
"639","052857","Mark Twain High School","BGY76C9","Art History 1,2","ART HIST 1,2 (P)","0292","Full Year","F","Visual Arts","None","","","362"
"640","052858","Mira Mesa High School","PGCX3J","AP Psychology","PSYCH 1,2 AP (HP),EDG AP PSYCH 1,2 (HP)","6566","Full Year","G","History / Social Science","AP","","","349"
"641","052858","Mira Mesa High School","PGCX3J","AP Psychology","PSYCH 1,2 AP (HP),EDG AP PSYCH 1,2 (HP)","6567","Full Year","G","History / Social Science","AP","","","349"
"642","052858","Mira Mesa High School","FZXT9G","AIR FORCE JROTC ELECTIVE 5,6","AFJROTC ELECT 5,6 (P)","4555","Full Year","G","Interdisciplinary","None","","","349"
"643","052858","Mira Mesa High School","FZXT9G","AIR FORCE JROTC ELECTIVE 5,6","AFJROTC ELECT 5,6 (P)","4556","Full Year","G","Interdisciplinary","None","","","349"
"644","052858","Mira Mesa High School","FAFLNJ","Air Force JROTC Elective 7,8","AFJROTC 7,8 (P)","4557","Full Year","G","Interdisciplinary","None","","","349"
"645","052858","Mira Mesa High School","FAFLNJ","Air Force JROTC Elective 7,8","AFJROTC 7,8 (P)","4558","Full Year","G","Interdisciplinary","None","","","349"
"646","052858","Mira Mesa High School","AXB7MA","Auto MLR I: Automotive Systems, Diagnostics, Service, and Repair","CPA AUTO MLR I A,B (P)","3709","Full Year","G","Interdisciplinary","None","Transportation","Systems, Diagnostics, Service, and Repair","349"
"647","052858","Mira Mesa High School","AXB7MA","Auto MLR I: Automotive Systems, Diagnostics, Service, and Repair","CPA AUTO MLR I A,B (P)","3710","Full Year","G","Interdisciplinary","None","Transportation","Systems, Diagnostics, Service, and Repair","349"
"648","052858","Mira Mesa High School","DA54D3","Auto MLR II: Intermediate Automotive Systems, Diagnostics, Service, and Repair","CPA AUTO MLR II A,B (P)","8304","Full Year","G","Interdisciplinary","None","Transportation","Systems, Diagnostics, Service, and Repair","349"
"649","052858","Mira Mesa High School","DA54D3","Auto MLR II: Intermediate Automotive Systems, Diagnostics, Service, and Repair","CPA AUTO MLR II A,B (P)","8305","Full Year","G","Interdisciplinary","None","Transportation","Systems, Diagnostics, Service, and Repair","349"
"650","052858","Mira Mesa High School","AGP8WJ","Auto MLR III: Advanced Automotive Systems, Diagnostics, Service, and Repair","CPA AUTO MLR III A,B (P)","8306","Full Year","G","Interdisciplinary","None","Transportation","Systems, Diagnostics, Service, and Repair","349"
"651","052858","Mira Mesa High School","AGP8WJ","Auto MLR III: Advanced Automotive Systems, Diagnostics, Service, and Repair","CPA AUTO MLR III A,B (P)","8307","Full Year","G","Interdisciplinary","None","Transportation","Systems, Diagnostics, Service, and Repair","349"
"652","052858","Mira Mesa High School","BM9ZXLY","Concepts in Hospitality & Tourism 1,2","CON/HSP/TRSM 1, 2 (P)","8481","Full Year","G","Interdisciplinary","None","Hospitality, Tourism, and Recreation","Hospitality, Tourism and Recreation","349"
"653","052858","Mira Mesa High School","BM9ZXLY","Concepts in Hospitality & Tourism 1,2","CON/HSP/TRSM 1, 2 (P)","8482","Full Year","G","Interdisciplinary","None","Hospitality, Tourism, and Recreation","Hospitality, Tourism and Recreation","349"
"654","052858","Mira Mesa High School","CJ2RMZB","Nutrition 1,2","NUTRITION 1, 2 (P)","1167","Full Year","G","Science – Biology / Life Sciences","None","Hospitality, Tourism, and Recreation","Food Science, Dietetics and Nutrition","349"
"655","052858","Mira Mesa High School","CJ2RMZB","Nutrition 1,2","NUTRITION 1, 2 (P)","1168","Full Year","G","Science – Biology / Life Sciences","None","Hospitality, Tourism, and Recreation","Food Science, Dietetics and Nutrition","349"
"656","052858","Mira Mesa High School","FFR69J","Arts Management 1,2","ARTS MGMT 1 (P),ARTS MGMT 2 (P)","8691","Full Year","G","Visual & Performing Arts","None","Arts, Media, and Entertainment","Production and Managerial Arts","349"
"657","052858","Mira Mesa High School","FFR69J","Arts Management 1,2","ARTS MGMT 1 (P),ARTS MGMT 2 (P)","8692","Full Year","G","Visual & Performing Arts","None","Arts, Media, and Entertainment","Production and Managerial Arts","349"
"658","052858","Mira Mesa High School","WEKL67","Graphic Design 3,4","GRAPHIC DES 3,4 (P),GRAPHIC DES 3-4 (P)","8513","Full Year","G","Visual & Performing Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","349"
"659","052858","Mira Mesa High School","WEKL67","Graphic Design 3,4","GRAPHIC DES 3,4 (P),GRAPHIC DES 3-4 (P)","8514","Full Year","G","Visual & Performing Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","349"
"660","052858","Mira Mesa High School","WEKL67","Graphic Design 3,4","GRAPHIC DES 3,4 (P),GRAPHIC DES 3-4 (P)","8634","Full Year","G","Visual & Performing Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","349"
"661","052858","Mira Mesa High School","BNCGXH","Technical Theatre 5, 6","TECHTHEATRE 5,6 (P)","1396","Full Year","G","Visual & Performing Arts","None","Arts, Media, and Entertainment","Production and Managerial Arts","349"
"662","052858","Mira Mesa High School","BNCGXH","Technical Theatre 5, 6","TECHTHEATRE 5,6 (P)","1397","Full Year","G","Visual & Performing Arts","None","Arts, Media, and Entertainment","Production and Managerial Arts","349"
"663","052858","Mira Mesa High School","J4SAR2","Technical Theatre 5,6 Honors","TECH THTR 5 HNRS (HP),TECH THTR 6 HNRS (HP)","1375","Full Year","G","Visual & Performing Arts","Honors","Arts, Media, and Entertainment","Production and Managerial Arts","349"
"664","052858","Mira Mesa High School","J4SAR2","Technical Theatre 5,6 Honors","TECH THTR 5 HNRS (HP),TECH THTR 6 HNRS (HP)","1376","Full Year","G","Visual & Performing Arts","Honors","Arts, Media, and Entertainment","Production and Managerial Arts","349"
"665","052858","Mira Mesa High School","C3CPXE","Filipino 1-2","FILIP 1,2(P)","2395","Full Year","E","LOTE Level 1","None","","","349"
"666","052858","Mira Mesa High School","C3CPXE","Filipino 1-2","FILIP 1,2(P)","2396","Full Year","E","LOTE Level 1","None","","","349"
"667","052858","Mira Mesa High School","LAL8YW","Filipino 3,4","FILIP 3,4(P)","2397","Full Year","E","LOTE Level 2","None","","","349"
"668","052858","Mira Mesa High School","LAL8YW","Filipino 3,4","FILIP 3,4(P)","2398","Full Year","E","LOTE Level 2","None","","","349"
"669","052858","Mira Mesa High School","DQRM6G","Filipino 5,6","FILIP 5,6(P)","2403","Full Year","E","LOTE Level 3","None","","","349"
"670","052858","Mira Mesa High School","DQRM6G","Filipino 5,6","FILIP 5,6(P)","2404","Full Year","E","LOTE Level 3","None","","","349"
"671","052858","Mira Mesa High School","N7YXZ2","French 5,6","FR 6 (P),FR 5 (P)","2006","Full Year","E","LOTE Level 3","None","","","349"
"672","052858","Mira Mesa High School","N7YXZ2","French 5,6","FR 6 (P),FR 5 (P)","2005","Full Year","E","LOTE Level 3","None","","","349"
"673","052858","Mira Mesa High School","NMCLS9","French 7-8 Honors (H)","FR 7,8 HNRS (HP)","2033","Full Year","E","LOTE Level 4+","Honors","","","349"
"674","052858","Mira Mesa High School","NMCLS9","French 7-8 Honors (H)","FR 7,8 HNRS (HP)","2034","Full Year","E","LOTE Level 4+","Honors","","","349"
"675","052858","Mira Mesa High School","LNQ8YL","Biology 1/2 Advanced","Biology 1,2 Advanced Cluster / BIO 1,2 ADV CL(P)","6121C","Full Year","D","Biology / Life Sciences","None","","","349"
"676","052858","Mira Mesa High School","LNQ8YL","Biology 1/2 Advanced","Biology 1,2 Advanced Cluster / BIO 1,2 ADV CL(P)","22C","Full Year","D","Biology / Life Sciences","None","","","349"
"677","052858","Mira Mesa High School","E2GHK8","Biotechnology 1,2","BIOTCNLGY 1,2 (P),BIOTECH 1,2 (P)","8704","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","349"
"678","052858","Mira Mesa High School","E2GHK8","Biotechnology 1,2","BIOTCNLGY 1,2 (P),BIOTECH 1,2 (P)","8705","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","349"
"679","052858","Mira Mesa High School","E2GHK8","Biotechnology 1,2","BIOTCNLGY 1,2 (P),BIOTECH 1,2 (P)","6458","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","349"
"680","052858","Mira Mesa High School","E2GHK8","Biotechnology 1,2","BIOTCNLGY 1,2 (P),BIOTECH 1,2 (P)","6459","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","349"
"681","052858","Mira Mesa High School","QNRTE4","Biotechnology 3,4","BIOTCNLGY 3,4 (P)","8730","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","349"
"682","052858","Mira Mesa High School","QNRTE4","Biotechnology 3,4","BIOTCNLGY 3,4 (P)","8731","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","349"
"683","052858","Mira Mesa High School","P36KT7","Honors Biotechnology 1,2","BIOTCNLGY 1,2 HNRS (HP)","6289","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","349"
"684","052858","Mira Mesa High School","P36KT7","Honors Biotechnology 1,2","BIOTCNLGY 1,2 HNRS (HP)","6290","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","349"
"685","052858","Mira Mesa High School","AZCH8K","Honors Biotechnology 3,4","BIOTCNLGY 3,4 HNRS (HP)","6203","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","349"
"686","052858","Mira Mesa High School","AZCH8K","Honors Biotechnology 3,4","BIOTCNLGY 3,4 HNRS (HP)","6204","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","349"
"687","052858","Mira Mesa High School","CPTJ3CD","Physiology 1,2 Honors","PHYSIO 1,2 HRS (HP)","6153","Full Year","D","Biology / Life Sciences","Honors","","","349"
"688","052858","Mira Mesa High School","CPTJ3CD","Physiology 1,2 Honors","PHYSIO 1,2 HRS (HP)","6154","Full Year","D","Biology / Life Sciences","Honors","","","349"
"689","052858","Mira Mesa High School","N3LGEZ","AP Computer Science Principles","EDG AP COMP SCI PRINC A,B (HP)","1041","Full Year","D","Computer Science","AP","Information and Communication Technologies","Software and Systems Development","349"
"690","052858","Mira Mesa High School","N3LGEZ","AP Computer Science Principles","EDG AP COMP SCI PRINC A,B (HP)","1042","Full Year","D","Computer Science","AP","Information and Communication Technologies","Software and Systems Development","349"
"691","052858","Mira Mesa High School","BF5A8Z","AP Physics C: Mechanics","Physics C 1,2 AP / PHYS C 1,2 AP(HP)","6393","Full Year","D","Physics","AP","","","349"
"692","052858","Mira Mesa High School","BF5A8Z","AP Physics C: Mechanics","Physics C 1,2 AP / PHYS C 1,2 AP(HP)","6394","Full Year","D","Physics","AP","","","349"
"693","052858","Mira Mesa High School","BF9DR6C","AP Music Theory","MUS THE 1,2 AP (HP)","5373","Full Year","F","Music","AP","","","349"
"694","052858","Mira Mesa High School","BF9DR6C","AP Music Theory","MUS THE 1,2 AP (HP)","5374","Full Year","F","Music","AP","","","349"
"695","052858","Mira Mesa High School","QEWY9Z","Playwriting and Directing 1,2","PLA/WRI 1,2 (P)","1443","Full Year","F","Theater","None","","","349"
"696","052858","Mira Mesa High School","QEWY9Z","Playwriting and Directing 1,2","PLA/WRI 1,2 (P)","1444","Full Year","F","Theater","None","","","349"
"697","052858","Mira Mesa High School","EHKQ9CL","AP Drawing","DRAWING 1,2 AP (HP)","0377","Full Year","F","Visual Arts","AP","","","349"
"698","052858","Mira Mesa High School","EHKQ9CL","AP Drawing","DRAWING 1,2 AP (HP)","0378","Full Year","F","Visual Arts","AP","","","349"
"699","052858","Mira Mesa High School","BMWYAKQ","Computer Animation 1,2","COMP ANIMAT 1P,COMP ANIMAT 2P,COMP ANIMATION1,2 (P)","3639","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","349"
"700","052858","Mira Mesa High School","BMWYAKQ","Computer Animation 1,2","COMP ANIMAT 1P,COMP ANIMAT 2P,COMP ANIMATION1,2 (P)","3640","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","349"
"701","052858","Mira Mesa High School","A83JT7","Fabrication and Design 1,2","FAB/DESIGN 1,2 (P)","8311","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","349"
"702","052858","Mira Mesa High School","A83JT7","Fabrication and Design 1,2","FAB/DESIGN 1,2 (P)","8312","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","349"
"703","052858","Mira Mesa High School","K258XY","Introduction to Fabrication & Design 1,2","INTRO/FAB/DES 1 (P),INTRO/FAB/DES 2 (P)","3591","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","349"
"704","052858","Mira Mesa High School","K258XY","Introduction to Fabrication & Design 1,2","INTRO/FAB/DES 1 (P),INTRO/FAB/DES 2 (P)","3592","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","349"
"705","052858","Mira Mesa High School","AAMDPQC","SCREEN PRINTING 1,2","SCREEN PRNTG 1,2 (P)","8882","Full Year","F","Visual Arts","None","Manufacturing and Product Development","Graphic Production Technologies","349"
"706","052858","Mira Mesa High School","AAMDPQC","SCREEN PRINTING 1,2","SCREEN PRNTG 1,2 (P)","8883","Full Year","F","Visual Arts","None","Manufacturing and Product Development","Graphic Production Technologies","349"
"707","052860","Mission Bay High School","CRXFTS","Psychology IB HL1","PSY HL1 IB 1,2,PSY HL1 IB 1 P,PSY HL1 IB 2 P","6732","Full Year","G","History / Social Science","IB","","","350"
"708","052860","Mission Bay High School","CRXFTS","Psychology IB HL1","PSY HL1 IB 1,2,PSY HL1 IB 1 P,PSY HL1 IB 2 P","6733","Full Year","G","History / Social Science","IB","","","350"
"709","052860","Mission Bay High School","FA6FEH","Psychology IB HL2","PSY HL2 IB 1,2,PSY HL2 IB 1HP,PSY HL2 IB2 HP","6715","Full Year","G","History / Social Science","IB","","","350"
"710","052860","Mission Bay High School","FA6FEH","Psychology IB HL2","PSY HL2 IB 1,2,PSY HL2 IB 1HP,PSY HL2 IB2 HP","6716","Full Year","G","History / Social Science","IB","","","350"
"711","052860","Mission Bay High School","KGYRM6","Psychology IB SL","PSYCH SL IB 1,2 (HP),PSYCH SLIB1HP,PSYCH SLIB2HP","6713","Full Year","G","History / Social Science","IB","","","350"
"712","052860","Mission Bay High School","KGYRM6","Psychology IB SL","PSYCH SL IB 1,2 (HP),PSYCH SLIB1HP,PSYCH SLIB2HP","6714","Full Year","G","History / Social Science","IB","","","350"
